primary_type,date,value
ROBBERY,2016-03-22,20
ROBBERY,2016-03-23,30
ROBBERY,2016-03-24,32
ROBBERY,2016-03-25,21
ROBBERY,2016-03-26,24
ROBBERY,2016-03-27,25
ROBBERY,2016-03-28,28
ROBBERY,2016-03-29,31
ROBBERY,2016-03-30,28
ROBBERY,2016-03-31,33
ROBBERY,2016-04-01,28
ROBBERY,2016-04-02,27
ROBBERY,2016-04-03,24
ROBBERY,2016-04-04,22
ROBBERY,2016-04-05,23
ROBBERY,2016-04-06,19
ROBBERY,2016-04-07,26
ROBBERY,2016-04-08,23
ROBBERY,2016-04-09,22
ROBBERY,2016-04-10,30
ROBBERY,2016-04-11,33
ROBBERY,2016-04-12,26
ROBBERY,2016-04-13,26
ROBBERY,2016-04-14,18
ROBBERY,2016-04-15,23
ROBBERY,2016-04-16,25
ROBBERY,2016-04-17,25
ROBBERY,2016-04-18,32
ROBBERY,2016-04-19,16
ROBBERY,2016-04-20,28
ROBBERY,2016-04-21,19
ROBBERY,2016-04-22,26
ROBBERY,2016-04-23,20
ROBBERY,2016-04-24,24
ROBBERY,2016-04-25,30
ROBBERY,2016-04-26,30
ROBBERY,2016-04-27,40
ROBBERY,2016-04-28,29
ROBBERY,2016-04-29,32
ROBBERY,2016-04-30,25
ROBBERY,2016-05-01,39
ROBBERY,2016-05-02,32
ROBBERY,2016-05-03,36
ROBBERY,2016-05-04,34
ROBBERY,2016-05-05,22
ROBBERY,2016-05-06,34
ROBBERY,2016-05-07,35
ROBBERY,2016-05-08,33
ROBBERY,2016-05-09,25
ROBBERY,2016-05-10,23
ROBBERY,2016-05-11,33
ROBBERY,2016-05-12,23
ROBBERY,2016-05-13,26
ROBBERY,2016-05-14,28
ROBBERY,2016-05-15,29
ROBBERY,2016-05-16,42
ROBBERY,2016-05-17,30
ROBBERY,2016-05-18,31
ROBBERY,2016-05-19,27
ROBBERY,2016-05-20,30
ROBBERY,2016-05-21,33
ROBBERY,2016-05-22,31
ROBBERY,2016-05-23,38
ROBBERY,2016-05-24,27
ROBBERY,2016-05-25,18
ROBBERY,2016-05-26,24
ROBBERY,2016-05-27,30
ROBBERY,2016-05-28,34
ROBBERY,2016-05-29,35
ROBBERY,2016-05-30,39
ROBBERY,2016-05-31,40
ROBBERY,2016-06-01,35
ROBBERY,2016-06-02,31
ROBBERY,2016-06-03,24
ROBBERY,2016-06-04,23
ROBBERY,2016-06-05,37
ROBBERY,2016-06-06,29
ROBBERY,2016-06-07,35
ROBBERY,2016-06-08,38
ROBBERY,2016-06-09,17
ROBBERY,2016-06-10,18
ROBBERY,2016-06-11,25
ROBBERY,2016-06-12,27
ROBBERY,2016-06-13,25
ROBBERY,2016-06-14,29
ROBBERY,2016-06-15,44
ROBBERY,2016-06-16,29
ROBBERY,2016-06-17,26
ROBBERY,2016-06-18,28
ROBBERY,2016-06-19,38
ROBBERY,2016-06-20,31
ROBBERY,2016-06-21,31
ROBBERY,2016-06-22,36
ROBBERY,2016-06-23,42
ROBBERY,2016-06-24,37
ROBBERY,2016-06-25,31
ROBBERY,2016-06-26,30
ROBBERY,2016-06-27,29
ROBBERY,2016-06-28,29
ROBBERY,2016-06-29,25
ROBBERY,2016-06-30,26
ROBBERY,2016-07-01,39
ROBBERY,2016-07-02,39
ROBBERY,2016-07-03,30
ROBBERY,2016-07-04,39
ROBBERY,2016-07-05,42
ROBBERY,2016-07-06,32
ROBBERY,2016-07-07,29
ROBBERY,2016-07-08,34
ROBBERY,2016-07-09,40
ROBBERY,2016-07-10,41
ROBBERY,2016-07-11,36
ROBBERY,2016-07-12,33
ROBBERY,2016-07-13,45
ROBBERY,2016-07-14,29
ROBBERY,2016-07-15,34
ROBBERY,2016-07-16,36
ROBBERY,2016-07-17,41
ROBBERY,2016-07-18,31
ROBBERY,2016-07-19,34
ROBBERY,2016-07-20,33
ROBBERY,2016-07-21,44
ROBBERY,2016-07-22,28
ROBBERY,2016-07-23,47
ROBBERY,2016-07-24,37
ROBBERY,2016-07-25,29
ROBBERY,2016-07-26,24
ROBBERY,2016-07-27,38
ROBBERY,2016-07-28,38
ROBBERY,2016-07-29,40
ROBBERY,2016-07-30,52
ROBBERY,2016-07-31,34
ROBBERY,2016-08-01,37
ROBBERY,2016-08-02,46
ROBBERY,2016-08-03,44
ROBBERY,2016-08-04,41
ROBBERY,2016-08-05,42
ROBBERY,2016-08-06,27
ROBBERY,2016-08-07,37
ROBBERY,2016-08-08,47
ROBBERY,2016-08-09,35
ROBBERY,2016-08-10,33
ROBBERY,2016-08-11,31
ROBBERY,2016-08-12,41
ROBBERY,2016-08-13,43
ROBBERY,2016-08-14,45
ROBBERY,2016-08-15,30
ROBBERY,2016-08-16,37
ROBBERY,2016-08-17,44
ROBBERY,2016-08-18,29
ROBBERY,2016-08-19,32
ROBBERY,2016-08-20,40
ROBBERY,2016-08-21,32
ROBBERY,2016-08-22,48
ROBBERY,2016-08-23,44
ROBBERY,2016-08-24,48
ROBBERY,2016-08-25,40
ROBBERY,2016-08-26,43
ROBBERY,2016-08-27,44
ROBBERY,2016-08-28,43
ROBBERY,2016-08-29,63
ROBBERY,2016-08-30,37
ROBBERY,2016-08-31,35
ROBBERY,2016-09-01,43
ROBBERY,2016-09-02,39
ROBBERY,2016-09-03,42
ROBBERY,2016-09-04,31
ROBBERY,2016-09-05,41
ROBBERY,2016-09-06,24
ROBBERY,2016-09-07,22
ROBBERY,2016-09-08,37
ROBBERY,2016-09-09,41
ROBBERY,2016-09-10,39
ROBBERY,2016-09-11,32
ROBBERY,2016-09-12,32
ROBBERY,2016-09-13,38
ROBBERY,2016-09-14,34
ROBBERY,2016-09-15,39
ROBBERY,2016-09-16,35
ROBBERY,2016-09-17,29
ROBBERY,2016-09-18,31
ROBBERY,2016-09-19,26
ROBBERY,2016-09-20,39
ROBBERY,2016-09-21,26
ROBBERY,2016-09-22,43
ROBBERY,2016-09-23,29
ROBBERY,2016-09-24,45
ROBBERY,2016-09-25,34
ROBBERY,2016-09-26,36
ROBBERY,2016-09-27,28
ROBBERY,2016-09-28,31
ROBBERY,2016-09-29,21
ROBBERY,2016-09-30,41
ROBBERY,2016-10-01,28
ROBBERY,2016-10-02,39
ROBBERY,2016-10-03,45
ROBBERY,2016-10-04,38
ROBBERY,2016-10-05,32
ROBBERY,2016-10-06,42
ROBBERY,2016-10-07,36
ROBBERY,2016-10-08,41
ROBBERY,2016-10-09,27
ROBBERY,2016-10-10,36
ROBBERY,2016-10-11,36
ROBBERY,2016-10-12,29
ROBBERY,2016-10-13,34
ROBBERY,2016-10-14,29
ROBBERY,2016-10-15,45
ROBBERY,2016-10-16,49
ROBBERY,2016-10-17,37
ROBBERY,2016-10-18,36
ROBBERY,2016-10-19,41
ROBBERY,2016-10-20,43
ROBBERY,2016-10-21,32
ROBBERY,2016-10-22,38
ROBBERY,2016-10-23,42
ROBBERY,2016-10-24,38
ROBBERY,2016-10-25,35
ROBBERY,2016-10-26,43
ROBBERY,2016-10-27,29
ROBBERY,2016-10-28,29
ROBBERY,2016-10-29,35
ROBBERY,2016-10-30,31
ROBBERY,2016-10-31,54
ROBBERY,2016-11-01,51
ROBBERY,2016-11-02,42
ROBBERY,2016-11-03,45
ROBBERY,2016-11-04,40
ROBBERY,2016-11-05,36
ROBBERY,2016-11-06,37
ROBBERY,2016-11-07,43
ROBBERY,2016-11-08,33
ROBBERY,2016-11-09,36
ROBBERY,2016-11-10,33
ROBBERY,2016-11-11,45
ROBBERY,2016-11-12,41
ROBBERY,2016-11-13,36
ROBBERY,2016-11-14,34
ROBBERY,2016-11-15,35
ROBBERY,2016-11-16,45
ROBBERY,2016-11-17,38
ROBBERY,2016-11-18,47
ROBBERY,2016-11-19,40
ROBBERY,2016-11-20,31
ROBBERY,2016-11-21,40
ROBBERY,2016-11-22,32
ROBBERY,2016-11-23,47
ROBBERY,2016-11-24,28
ROBBERY,2016-11-25,33
ROBBERY,2016-11-26,43
ROBBERY,2016-11-27,45
ROBBERY,2016-11-28,37
ROBBERY,2016-11-29,36
ROBBERY,2016-11-30,34
ROBBERY,2016-12-01,37
ROBBERY,2016-12-02,41
ROBBERY,2016-12-03,47
ROBBERY,2016-12-04,35
ROBBERY,2016-12-05,23
ROBBERY,2016-12-06,48
ROBBERY,2016-12-07,27
ROBBERY,2016-12-08,28
ROBBERY,2016-12-09,36
ROBBERY,2016-12-10,31
ROBBERY,2016-12-11,28
ROBBERY,2016-12-12,34
ROBBERY,2016-12-13,26
ROBBERY,2016-12-14,30
ROBBERY,2016-12-15,29
ROBBERY,2016-12-16,32
ROBBERY,2016-12-17,35
ROBBERY,2016-12-18,29
ROBBERY,2016-12-19,36
ROBBERY,2016-12-20,32
ROBBERY,2016-12-21,47
ROBBERY,2016-12-22,41
ROBBERY,2016-12-23,33
ROBBERY,2016-12-24,35
ROBBERY,2016-12-25,25
ROBBERY,2016-12-26,29
ROBBERY,2016-12-27,44
ROBBERY,2016-12-28,52
ROBBERY,2016-12-29,29
ROBBERY,2016-12-30,47
ROBBERY,2016-12-31,43
ROBBERY,2017-01-01,42
ROBBERY,2017-01-02,33
ROBBERY,2017-01-03,36
ROBBERY,2017-01-04,29
ROBBERY,2017-01-05,29
ROBBERY,2017-01-06,31
ROBBERY,2017-01-07,36
ROBBERY,2017-01-08,35
ROBBERY,2017-01-09,27
ROBBERY,2017-01-10,35
ROBBERY,2017-01-11,34
ROBBERY,2017-01-12,33
ROBBERY,2017-01-13,47
ROBBERY,2017-01-14,32
ROBBERY,2017-01-15,43
ROBBERY,2017-01-16,32
ROBBERY,2017-01-17,30
ROBBERY,2017-01-18,28
ROBBERY,2017-01-19,36
ROBBERY,2017-01-20,42
ROBBERY,2017-01-21,42
ROBBERY,2017-01-22,35
ROBBERY,2017-01-23,33
ROBBERY,2017-01-24,27
ROBBERY,2017-01-25,30
ROBBERY,2017-01-26,34
ROBBERY,2017-01-27,33
ROBBERY,2017-01-28,34
ROBBERY,2017-01-29,32
ROBBERY,2017-01-30,32
ROBBERY,2017-01-31,53
ROBBERY,2017-02-01,39
ROBBERY,2017-02-02,33
ROBBERY,2017-02-03,26
ROBBERY,2017-02-04,27
ROBBERY,2017-02-05,37
ROBBERY,2017-02-06,29
ROBBERY,2017-02-07,26
ROBBERY,2017-02-08,37
ROBBERY,2017-02-09,25
ROBBERY,2017-02-10,29
ROBBERY,2017-02-11,43
ROBBERY,2017-02-12,37
ROBBERY,2017-02-13,29
ROBBERY,2017-02-14,24
ROBBERY,2017-02-15,31
ROBBERY,2017-02-16,26
ROBBERY,2017-02-17,30
ROBBERY,2017-02-18,20
ROBBERY,2017-02-19,26
ROBBERY,2017-02-20,22
ROBBERY,2017-02-21,25
ROBBERY,2017-02-22,28
ROBBERY,2017-02-23,24
ROBBERY,2017-02-24,19
ROBBERY,2017-02-25,24
ROBBERY,2017-02-26,24
ROBBERY,2017-02-27,31
ROBBERY,2017-02-28,16
ROBBERY,2017-03-01,23
ROBBERY,2017-03-02,17
ROBBERY,2017-03-03,24
ROBBERY,2017-03-04,28
ROBBERY,2017-03-05,32
ROBBERY,2017-03-06,18
ROBBERY,2017-03-07,17
ROBBERY,2017-03-08,17
ROBBERY,2017-03-09,22
ROBBERY,2017-03-10,25
ROBBERY,2017-03-11,21
ROBBERY,2017-03-12,29
ROBBERY,2017-03-13,17
ROBBERY,2017-03-14,14
ROBBERY,2017-03-15,15
ROBBERY,2017-03-16,23
ROBBERY,2017-03-17,32
ROBBERY,2017-03-18,32
ROBBERY,2017-03-19,33
ROBBERY,2017-03-20,32
ROBBERY,2017-03-21,29
ROBBERY,2017-03-22,31
ROBBERY,2017-03-23,31
ROBBERY,2017-03-24,33
ROBBERY,2017-03-25,27
ROBBERY,2017-03-26,26
ROBBERY,2017-03-27,39
ROBBERY,2017-03-28,28
ROBBERY,2017-03-29,24
ROBBERY,2017-03-30,27
ROBBERY,2017-03-31,17
ROBBERY,2017-04-01,29
ROBBERY,2017-04-02,35
ROBBERY,2017-04-03,35
ROBBERY,2017-04-04,25
ROBBERY,2017-04-05,24
ROBBERY,2017-04-06,20
ROBBERY,2017-04-07,28
ROBBERY,2017-04-08,18
ROBBERY,2017-04-09,23
ROBBERY,2017-04-10,28
ROBBERY,2017-04-11,24
ROBBERY,2017-04-12,29
ROBBERY,2017-04-13,24
ROBBERY,2017-04-14,37
ROBBERY,2017-04-15,36
ROBBERY,2017-04-16,32
ROBBERY,2017-04-17,28
ROBBERY,2017-04-18,29
ROBBERY,2017-04-19,37
ROBBERY,2017-04-20,29
ROBBERY,2017-04-21,28
ROBBERY,2017-04-22,25
ROBBERY,2017-04-23,44
ROBBERY,2017-04-24,26
ROBBERY,2017-04-25,26
ROBBERY,2017-04-26,25
ROBBERY,2017-04-27,21
ROBBERY,2017-04-28,29
ROBBERY,2017-04-29,24
ROBBERY,2017-04-30,33
ROBBERY,2017-05-01,30
ROBBERY,2017-05-02,23
ROBBERY,2017-05-03,34
ROBBERY,2017-05-04,35
ROBBERY,2017-05-05,26
ROBBERY,2017-05-06,33
ROBBERY,2017-05-07,32
ROBBERY,2017-05-08,34
ROBBERY,2017-05-09,28
ROBBERY,2017-05-10,22
ROBBERY,2017-05-11,24
ROBBERY,2017-05-12,22
ROBBERY,2017-05-13,21
ROBBERY,2017-05-14,29
ROBBERY,2017-05-15,33
ROBBERY,2017-05-16,29
ROBBERY,2017-05-17,28
ROBBERY,2017-05-18,32
ROBBERY,2017-05-19,29
ROBBERY,2017-05-20,27
ROBBERY,2017-05-21,29
ROBBERY,2017-05-22,37
ROBBERY,2017-05-23,32
ROBBERY,2017-05-24,29
ROBBERY,2017-05-25,30
ROBBERY,2017-05-26,32
ROBBERY,2017-05-27,27
ROBBERY,2017-05-28,28
ROBBERY,2017-05-29,32
ROBBERY,2017-05-30,29
ROBBERY,2017-05-31,27
ROBBERY,2017-06-01,31
ROBBERY,2017-06-02,29
ROBBERY,2017-06-03,41
ROBBERY,2017-06-04,43
ROBBERY,2017-06-05,29
ROBBERY,2017-06-06,30
ROBBERY,2017-06-07,26
ROBBERY,2017-06-08,32
ROBBERY,2017-06-09,44
ROBBERY,2017-06-10,30
ROBBERY,2017-06-11,27
ROBBERY,2017-06-12,30
ROBBERY,2017-06-13,39
ROBBERY,2017-06-14,24
ROBBERY,2017-06-15,31
ROBBERY,2017-06-16,34
ROBBERY,2017-06-17,27
ROBBERY,2017-06-18,34
ROBBERY,2017-06-19,25
ROBBERY,2017-06-20,38
ROBBERY,2017-06-21,39
ROBBERY,2017-06-22,35
ROBBERY,2017-06-23,27
ROBBERY,2017-06-24,35
ROBBERY,2017-06-25,30
ROBBERY,2017-06-26,38
ROBBERY,2017-06-27,42
ROBBERY,2017-06-28,37
ROBBERY,2017-06-29,16
ROBBERY,2017-06-30,39
ROBBERY,2017-07-01,29
ROBBERY,2017-07-02,43
ROBBERY,2017-07-03,34
ROBBERY,2017-07-04,26
ROBBERY,2017-07-05,35
ROBBERY,2017-07-06,38
ROBBERY,2017-07-07,24
ROBBERY,2017-07-08,21
ROBBERY,2017-07-09,50
ROBBERY,2017-07-10,29
ROBBERY,2017-07-11,27
ROBBERY,2017-07-12,28
ROBBERY,2017-07-13,34
ROBBERY,2017-07-14,22
ROBBERY,2017-07-15,39
ROBBERY,2017-07-16,37
ROBBERY,2017-07-17,35
ROBBERY,2017-07-18,27
ROBBERY,2017-07-19,27
ROBBERY,2017-07-20,44
ROBBERY,2017-07-21,25
ROBBERY,2017-07-22,29
ROBBERY,2017-07-23,36
ROBBERY,2017-07-24,43
ROBBERY,2017-07-25,33
ROBBERY,2017-07-26,27
ROBBERY,2017-07-27,43
ROBBERY,2017-07-28,30
ROBBERY,2017-07-29,27
ROBBERY,2017-07-30,35
ROBBERY,2017-07-31,27
ROBBERY,2017-08-01,46
ROBBERY,2017-08-02,28
ROBBERY,2017-08-03,31
ROBBERY,2017-08-04,39
ROBBERY,2017-08-05,41
ROBBERY,2017-08-06,40
ROBBERY,2017-08-07,44
ROBBERY,2017-08-08,35
ROBBERY,2017-08-09,30
ROBBERY,2017-08-10,29
ROBBERY,2017-08-11,27
ROBBERY,2017-08-12,36
ROBBERY,2017-08-13,27
ROBBERY,2017-08-14,30
ROBBERY,2017-08-15,40
ROBBERY,2017-08-16,39
ROBBERY,2017-08-17,49
ROBBERY,2017-08-18,41
ROBBERY,2017-08-19,44
ROBBERY,2017-08-20,33
ROBBERY,2017-08-21,45
ROBBERY,2017-08-22,55
ROBBERY,2017-08-23,37
ROBBERY,2017-08-24,41
ROBBERY,2017-08-25,35
ROBBERY,2017-08-26,40
ROBBERY,2017-08-27,39
ROBBERY,2017-08-28,37
ROBBERY,2017-08-29,43
ROBBERY,2017-08-30,38
ROBBERY,2017-08-31,35
ROBBERY,2017-09-01,51
ROBBERY,2017-09-02,46
ROBBERY,2017-09-03,29
ROBBERY,2017-09-04,30
ROBBERY,2017-09-05,38
ROBBERY,2017-09-06,28
ROBBERY,2017-09-07,43
ROBBERY,2017-09-08,28
ROBBERY,2017-09-09,36
ROBBERY,2017-09-10,37
ROBBERY,2017-09-11,41
ROBBERY,2017-09-12,23
ROBBERY,2017-09-13,19
ROBBERY,2017-09-14,27
ROBBERY,2017-09-15,28
ROBBERY,2017-09-16,32
ROBBERY,2017-09-17,25
ROBBERY,2017-09-18,32
ROBBERY,2017-09-19,28
ROBBERY,2017-09-20,34
ROBBERY,2017-09-21,45
ROBBERY,2017-09-22,29
ROBBERY,2017-09-23,35
ROBBERY,2017-09-24,34
ROBBERY,2017-09-25,38
ROBBERY,2017-09-26,29
ROBBERY,2017-09-27,42
ROBBERY,2017-09-28,30
ROBBERY,2017-09-29,30
ROBBERY,2017-09-30,35
ROBBERY,2017-10-01,45
ROBBERY,2017-10-02,34
ROBBERY,2017-10-03,29
ROBBERY,2017-10-04,27
ROBBERY,2017-10-05,39
ROBBERY,2017-10-06,30
ROBBERY,2017-10-07,33
ROBBERY,2017-10-08,28
ROBBERY,2017-10-09,43
ROBBERY,2017-10-10,23
ROBBERY,2017-10-11,30
ROBBERY,2017-10-12,27
ROBBERY,2017-10-13,31
ROBBERY,2017-10-14,38
ROBBERY,2017-10-15,37
ROBBERY,2017-10-16,28
ROBBERY,2017-10-17,27
ROBBERY,2017-10-18,37
ROBBERY,2017-10-19,30
ROBBERY,2017-10-20,36
ROBBERY,2017-10-21,50
ROBBERY,2017-10-22,45
ROBBERY,2017-10-23,43
ROBBERY,2017-10-24,39
ROBBERY,2017-10-25,31
ROBBERY,2017-10-26,40
ROBBERY,2017-10-27,48
ROBBERY,2017-10-28,48
ROBBERY,2017-10-29,28
ROBBERY,2017-10-30,50
ROBBERY,2017-10-31,45
ROBBERY,2017-11-01,34
ROBBERY,2017-11-02,29
ROBBERY,2017-11-03,43
ROBBERY,2017-11-04,51
ROBBERY,2017-11-05,45
ROBBERY,2017-11-06,44
ROBBERY,2017-11-07,26
ROBBERY,2017-11-08,52
ROBBERY,2017-11-09,28
ROBBERY,2017-11-10,36
ROBBERY,2017-11-11,46
ROBBERY,2017-11-12,47
ROBBERY,2017-11-13,40
ROBBERY,2017-11-14,37
ROBBERY,2017-11-15,24
ROBBERY,2017-11-16,32
ROBBERY,2017-11-17,42
ROBBERY,2017-11-18,30
ROBBERY,2017-11-19,42
ROBBERY,2017-11-20,41
ROBBERY,2017-11-21,36
ROBBERY,2017-11-22,41
ROBBERY,2017-11-23,18
ROBBERY,2017-11-24,25
ROBBERY,2017-11-25,49
ROBBERY,2017-11-26,47
ROBBERY,2017-11-27,33
ROBBERY,2017-11-28,38
ROBBERY,2017-11-29,29
ROBBERY,2017-11-30,43
ROBBERY,2017-12-01,45
ROBBERY,2017-12-02,40
ROBBERY,2017-12-03,30
ROBBERY,2017-12-04,34
ROBBERY,2017-12-05,25
ROBBERY,2017-12-06,38
ROBBERY,2017-12-07,29
ROBBERY,2017-12-08,37
ROBBERY,2017-12-09,40
ROBBERY,2017-12-10,37
ROBBERY,2017-12-11,34
ROBBERY,2017-12-12,21
ROBBERY,2017-12-13,26
ROBBERY,2017-12-14,30
ROBBERY,2017-12-15,49
ROBBERY,2017-12-16,44
ROBBERY,2017-12-17,38
ROBBERY,2017-12-18,40
ROBBERY,2017-12-19,35
ROBBERY,2017-12-20,46
ROBBERY,2017-12-21,34
ROBBERY,2017-12-22,43
ROBBERY,2017-12-23,36
ROBBERY,2017-12-24,37
ROBBERY,2017-12-25,20
ROBBERY,2017-12-26,23
ROBBERY,2017-12-27,28
ROBBERY,2017-12-28,35
ROBBERY,2017-12-29,31
ROBBERY,2017-12-30,33
ROBBERY,2017-12-31,32
ROBBERY,2018-01-01,29
ROBBERY,2018-01-02,28
ROBBERY,2018-01-03,37
ROBBERY,2018-01-04,32
ROBBERY,2018-01-05,33
ROBBERY,2018-01-06,24
ROBBERY,2018-01-07,41
ROBBERY,2018-01-08,37
ROBBERY,2018-01-09,31
ROBBERY,2018-01-10,30
ROBBERY,2018-01-11,25
ROBBERY,2018-01-12,33
ROBBERY,2018-01-13,6
ROBBERY,2018-01-21,1
ROBBERY,2018-01-22,1
ROBBERY,2018-01-25,1
ROBBERY,2018-01-31,1
ROBBERY,2018-02-04,1
ROBBERY,2018-02-08,1
ROBBERY,2018-02-10,2
ROBBERY,2018-02-13,1
ROBBERY,2018-02-16,1
ROBBERY,2018-02-17,1
ROBBERY,2018-02-24,1
ROBBERY,2018-03-02,1
ROBBERY,2018-03-04,1
ROBBERY,2018-03-07,1
ROBBERY,2018-03-09,2
ROBBERY,2018-03-25,1
ROBBERY,2018-04-01,2
ROBBERY,2018-04-04,2
ROBBERY,2018-04-07,1
ROBBERY,2018-04-11,1
ROBBERY,2018-04-13,2
ROBBERY,2018-04-19,1
ROBBERY,2018-04-22,1
ROBBERY,2018-04-24,1
ROBBERY,2018-04-28,1
ROBBERY,2018-05-02,1
ROBBERY,2018-05-04,1
ROBBERY,2018-05-08,1
ROBBERY,2018-05-17,1
ROBBERY,2018-05-21,1
ROBBERY,2018-06-03,1
ROBBERY,2018-06-08,1
ROBBERY,2018-06-15,1
ROBBERY,2018-06-20,1
ROBBERY,2018-06-23,1
ROBBERY,2018-06-26,1
ROBBERY,2018-06-27,1
ROBBERY,2018-07-08,1
ROBBERY,2018-07-10,1
ROBBERY,2018-07-13,1
ROBBERY,2018-07-18,1
ROBBERY,2018-07-23,1
ROBBERY,2018-07-28,1
ROBBERY,2018-07-30,1
ROBBERY,2018-08-01,1
ROBBERY,2018-08-03,1
ROBBERY,2018-08-06,1
ROBBERY,2018-08-08,1
ROBBERY,2018-08-11,1
ROBBERY,2018-08-12,1
ROBBERY,2018-08-14,1
ROBBERY,2018-08-18,1
ROBBERY,2018-08-22,1
ROBBERY,2018-08-23,1
ROBBERY,2018-08-26,1
ROBBERY,2018-08-27,1
ROBBERY,2018-09-07,1
ROBBERY,2018-09-17,1
ROBBERY,2018-09-19,1
ROBBERY,2018-09-20,1
ROBBERY,2018-09-23,1
ROBBERY,2018-09-25,1
ROBBERY,2018-09-28,1
ROBBERY,2018-09-30,1
ROBBERY,2018-10-01,1
ROBBERY,2018-10-02,1
ROBBERY,2018-10-03,2
ROBBERY,2018-10-08,1
ROBBERY,2018-10-12,1
ROBBERY,2018-10-21,2
ROBBERY,2018-10-22,1
ROBBERY,2018-10-24,1
ROBBERY,2018-10-30,1
ROBBERY,2018-11-03,2
ROBBERY,2018-11-08,1
ROBBERY,2018-11-15,1
ROBBERY,2018-11-25,2
ROBBERY,2018-11-29,1
ROBBERY,2018-12-14,1
ROBBERY,2018-12-17,1
ROBBERY,2018-12-19,1
ROBBERY,2018-12-20,1
ROBBERY,2018-12-23,1
ROBBERY,2018-12-31,2
ROBBERY,2019-01-02,1
ROBBERY,2019-01-08,1
ROBBERY,2019-01-09,1
ROBBERY,2019-01-18,1
ROBBERY,2019-01-22,1
ROBBERY,2019-01-24,1
ROBBERY,2019-01-26,1
ROBBERY,2019-02-03,1
ROBBERY,2019-02-09,1
ROBBERY,2019-02-11,1
ROBBERY,2019-02-14,1
ROBBERY,2019-02-15,1
ROBBERY,2019-02-17,1
ROBBERY,2019-02-28,1
ROBBERY,2019-03-11,2
ROBBERY,2019-03-16,1
ROBBERY,2019-03-17,2
ROBBERY,2019-03-19,1
ROBBERY,2019-03-24,1
ROBBERY,2019-03-25,1
ROBBERY,2019-03-26,1
ROBBERY,2019-04-06,2
ROBBERY,2019-04-09,1
ROBBERY,2019-04-12,1
ROBBERY,2019-04-14,1
ROBBERY,2019-04-16,1
ROBBERY,2019-04-21,1
ROBBERY,2019-04-26,1
ROBBERY,2019-05-02,1
ROBBERY,2019-05-04,1
ROBBERY,2019-05-08,1
ROBBERY,2019-05-10,1
ROBBERY,2019-05-13,1
ROBBERY,2019-05-15,1
ROBBERY,2019-05-16,1
ROBBERY,2019-05-20,1
ROBBERY,2019-05-22,1
ROBBERY,2019-05-25,1
ROBBERY,2019-05-28,1
ROBBERY,2019-05-29,1
ROBBERY,2019-06-06,1
ROBBERY,2019-06-11,1
ROBBERY,2019-06-16,1
ROBBERY,2019-06-20,1
ROBBERY,2019-06-23,1
ROBBERY,2019-06-25,2
ROBBERY,2019-06-27,1
ROBBERY,2019-06-29,1
ROBBERY,2019-07-10,1
ROBBERY,2019-07-13,2
ROBBERY,2019-07-17,1
ROBBERY,2019-07-20,1
ROBBERY,2019-07-29,1
ROBBERY,2019-07-31,1
ROBBERY,2019-08-03,1
ROBBERY,2019-08-11,1
ROBBERY,2019-08-12,2
ROBBERY,2019-08-18,1
ROBBERY,2019-08-21,2
ROBBERY,2019-08-28,1
ROBBERY,2019-08-29,1
ROBBERY,2019-08-30,1
ROBBERY,2019-09-01,2
ROBBERY,2019-09-03,2
ROBBERY,2019-09-08,1
ROBBERY,2019-09-09,1
ROBBERY,2019-09-11,1
ROBBERY,2019-09-12,1
ROBBERY,2019-09-18,1
ROBBERY,2019-09-19,1
ROBBERY,2019-09-20,1
ROBBERY,2019-09-21,1
ROBBERY,2019-09-25,1
ROBBERY,2019-09-27,1
ROBBERY,2019-10-02,1
ROBBERY,2019-10-09,1
ROBBERY,2019-10-14,1
ROBBERY,2019-10-18,1
ROBBERY,2019-10-21,1
ROBBERY,2019-10-22,1
ROBBERY,2019-10-23,2
ROBBERY,2019-10-27,2
ROBBERY,2019-11-02,1
ROBBERY,2019-11-06,1
ROBBERY,2019-11-08,1
ROBBERY,2019-11-15,1
ROBBERY,2019-11-17,2
ROBBERY,2019-11-24,1
ROBBERY,2019-11-27,1
ROBBERY,2019-11-28,1
ROBBERY,2019-12-01,1
ROBBERY,2019-12-02,1
ROBBERY,2019-12-04,1
ROBBERY,2019-12-15,1
ROBBERY,2019-12-20,1
ROBBERY,2019-12-21,1
ROBBERY,2019-12-24,1
ROBBERY,2020-01-03,2
ROBBERY,2020-01-13,1
ROBBERY,2020-01-14,1
ROBBERY,2020-01-17,2
ROBBERY,2020-01-18,1
ROBBERY,2020-01-22,2
ROBBERY,2020-01-24,1
ROBBERY,2020-01-29,1
ROBBERY,2020-01-31,1
ROBBERY,2020-02-02,1
ROBBERY,2020-02-05,1
ROBBERY,2020-02-06,1
ROBBERY,2020-02-07,1
ROBBERY,2020-02-08,2
ROBBERY,2020-02-09,1
ROBBERY,2020-02-17,1
ROBBERY,2020-03-04,2
ROBBERY,2020-03-05,1
ROBBERY,2020-03-08,1
ROBBERY,2020-03-12,1
ROBBERY,2020-03-15,1
ROBBERY,2020-03-23,1
ROBBERY,2020-04-08,1
ROBBERY,2020-04-10,1
ROBBERY,2020-04-24,1
ROBBERY,2020-05-05,1
ROBBERY,2020-05-20,1
ROBBERY,2020-05-25,1
ROBBERY,2020-05-28,1
ROBBERY,2020-05-31,1
